sellerid_2,seller_id,seller_zip_code_prefix,seller_city,seller_state
S1882,a61cc04793308395a840807104365121,13240,jarinu,SP
S2215,cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
S2365,cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
S2713,b29d3380981c51df13fc6fbe87e1763d,14057,ribeirao preto,SP
S0517,a53f60f05f822b5c621a50ff6a5cb362,38402,uberlandia,MG
S2869,dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG
S2566,8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP
S2967,aa762680c40618316a896838866140ea,82510,curitiba,PR
S2946,577719699805dd125d5b6fdde5943bba,95150,nova petropolis,RS
S0806,13dd308f81fea30cc670c656b2b46cc3,13454,santa barbara d'oeste,SP
S1548,01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP
S1425,7a188843479798ca813108fa7b959286,4276,sao paulo,SP
S2553,cb32766839f443db85c82a43c4a6c19e,13506,rio claro,SP
S2885,7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP
S2649,e0a3c37054ade6478d923a6efc10f308,88340,camboriu,SC
S1738,0d4c8269e7f0401201794deef160edd6,14076,ribeirao preto,SP
S1290,3d68c634a99a1ba46dbca3967a69c623,88270,nova trento,SC
S1298,8fbe2ee446b97e128471be4ce983dc0d,18103,sorocaba,SP
S0536,e0b162a693bc7f9eab00f783a31d60ea,96020,pelotas,RS
S0139,1f867308a0ce13133a4e639ff4de0c02,82510,curitiba,PR
S2640,06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA
S0389,2e90cb1677d35cfe24eef47d441b7c87,2285,sao paulo,SP
S2478,9315e491484b1b0081ca166fc164108d,86039,londrina,PR
S0843,adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR
S3049,0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP
S0278,d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
S0375,508808d438fe2ff972ed13bb8f4a82e2,3963,sao paulo,SP
S1027,28fb0829fd777877cdc350d25cb5bd5b,15051,sao jose do rio pret,SP
S2284,c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP
S1321,1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP
S2808,c70a353f02429c00775a46a75fb787da,8275,sao paulo,SP
S0491,39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,SP
S1342,c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP
S1960,8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC
S0194,edd066cd02126d7800f9b66e980e9931,70070,brasilia,DF
S1896,cf281cf8b7affbdfe751b29cc85580e1,61760,eusebio,CE
S2583,392353362d22cc2c236e1ee81ff19890,89069,blumenau,SC
S1525,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,95800,venancio aires,RS
S0624,c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR
S0146,77714512e8d4dda9c234da8e3faf16e4,7056,guarulhos,SP
S1662,0eaa7e33d73809f1f925f7d07c506cbd,9111,santo andre,SP
S0729,bcf5566870987da7bc811fbc8c5b9fd9,3378,sao paulo,SP
S0323,3d01d1c414c44b5943a09619ff3853cb,13040,campinas,SP
S2961,2e1c9f22be269ef4643f826c9e650a52,4850,sao paulo,SP
S2777,00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR
S0637,52f6f9f13ba19504c02781132a049e75,80540,curitiba,PR
S1476,83c8aafbefb034674a70de0eac5b8954,85601,francisco beltrao,PR
S0626,58e4b302b54937e55a678c4d15111da4,83402,colombo,PR
S0519,d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
S1045,33c51922b6e3c16b24a8f28e5833c99d,86010,londrina,PR
S1991,f80edd2c5aaa505cc4b0a3b219abf4b8,3431,sao paulo,SP
S0238,0761743cbffb25d7148189e9f1a5f03a,14096,ribeirao preto,SP
S1250,0b46f784306be7200ca1700aa55d819f,31210,belo horizonte,MG
S2522,7a9c12e235c36247c3c81f50d6ea9cea,9541,sao caetano do sul,SP
S2000,8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP
S3071,3ade81dab5a172b88e1871c28ae05260,15076,sao jose do rio preto,SP
S0328,562fc2f2c2863ab7e79a9e4388a58a14,13070,campinas,SP
S0440,7dc8c42cc750eeafea6c85712ffee9bf,5424,sao paulo,SP
S2057,247587846358bb1d2e4c6522020b36fe,15093,sao jose do rio preto,SP
S1871,a35ef466c6fd6d052f5d241240d3c5e2,93347,novo hamburgo,RS
S1255,651530bf5c607240ccdd89a30c9c9712,44600,ipira,BA
S1686,f1c1ac3f3efc07e659c035008e615e66,2119,sao paulo,SP
S0497,df0f42bc4c2142eacf0eaf2cffd0cfbb,88306,itajai,SC
S1154,40db9e9aa57f7bb151bcda6b0f9bdbb7,52010,recife,PE
S1740,68ca56ce86830f3d31b1b7ec6a54da3e,83280,guaratuba,PR
S1308,960945e1a9535cbc0cd6ddd35fbe7ae8,8290,sao paulo,SP
S1633,c00396cbdd2e088fe4281baa5920aef1,83535,campo magro,PR
S1831,8d92f3ea807b89465643c219455e7369,3052,sao paulo,SP
S1665,c52c644cc0dc85121207a27013efc6af,36325,tiradentes,MG
S2505,7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG
S0067,5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
S2997,6d1b9c9579132c87d2703ec38c30f2c5,82515,curitiba,PR
S2670,20f0aeea30bc3b8c4420be8ced4226c0,13456,santa barbara d'oeste,SP
S2023,575df70bde3f9f2b30bf8d2e9910d725,15075,sao jose do rio preto,SP
S1819,5d3bb11474a06bdc23fb9e89f1164ee0,19804,assis,SP
S1138,c35affa65afd250151285c5917fc1c8a,8050,sao paluo,SP
S1116,e59e489e2ea74bd409b798b5daf49de3,87060,maringa,PR
S1376,7d948535954aaf8c5d39db007f74372e,11442,guaruja,SP
S2581,c7b7db6c8f3c64a7cc1afa634db21d50,4367,sao paulo,SP
S0881,1352e06ae67b410cdae0b2a22361167b,26051,rio de janeiro,RJ
S1117,3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
S2743,ee2fbacc2fc3794e656cc4d933d59ce7,5061,sao paulo,SP
S1893,522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR
S1878,d32e3909cfb714fb2a6cb092c85b9c5f,13215,jundiai,SP
S1480,e5c84227854980f1db19a58958c551d9,83823,fazenda rio grande,PR
S3025,ce7d1888639e6fb06b2749cbfdac1ff7,37443,baependi,MG
S2610,693660429f9dc4ff704eb3d88dad54d7,9170,santo andre,SP
S2515,2cb4700db635baa1c0d4f90ed27b6669,81070,curitiba,PR
S2074,a4b6b9b992b46e9ef863637af96e04bc,88090,florianopolis,SC
S1757,ff1e15b778c700abdd4d239b81ac466d,81260,curitiba,PR
S1365,820c7c9eaf76d2b226b6c242bcf3f34d,4756,sao paulo,SP
S0227,85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
S2383,a673821011d0cec28146ea42f5ab767f,3809,sao paulo,SP
S2465,ebe3dabc4955c9b0d695e7bda38bf5c3,14085,ribeirao preto,SP
S0342,ca7c6bd577e559472af1c699de9e764e,9812,sao bernardo do campo,SP
S1683,c8b3445d737de6befde0c88ede534a5e,5734,sao paulo,SP
S3048,eb5b6204dde3a6e03b5f1bb8479f055b,6900,embu guacu,SP
S1022,4a5b36211b1f51bf7eaa5c10a57fa483,24445,sao goncalo,RJ
S2659,2e1a7d075abe038c1b2743005fe42ff1,3461,sao paulo,SP
S0377,973f21788dfab357250f69a8dcb7ddee,35530,claudio,MG
S2348,ba89796db68db180bd389de96b2ff3b6,5763,sao paulo,SP
S0348,b9ec22de23f18567de0e09d776ca0309,72318,brasilia,DF
S2622,79ee721b6f766066a80264402548d359,17011,bauru,SP
S0785,11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
S1261,7d484ca289afaac6bf5fc6a1e96d2226,79104,campo grande,MS
S2405,5160d23075764e18e07c1f4a87fad743,9720,sao bernardo do campo,SP
S0875,3a1a1fec38dd360f15fc912e821e169d,2451,sao paulo,SP
S0123,141440cad9341e553f8401c574a2aa38,85200,pitanga,PR
S0164,05aebce0b5c8f0d41b29b686f2d05fd3,3962,sao paulo,SP
S1401,dd39ad39b5d3df33037e141c72497ba6,4282,sao paulo,SP
S2223,695051e2981c8b19e77cafe450d5bdf3,6276,osasco,SP
S2282,dd55f1bb788714a40e7954c3be6df745,1021,sao paulo,SP
S2422,ae7ab174effdead6c241e547e4ca13f0,86703,arapongas,PR
S0973,9d7a1d34a5052409006425275ba1c2b4,14403,franca,SP
S2543,8c351ed7c326c62123318f4f3246e906,11701,praia grande,SP
S2041,dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
S1561,3a4127e1ba7208ea37044c5092aae170,8226,sao paulo,SP
S2528,7c4402417d51474d4d0cda9557340e40,9530,sao caetano do sul,SP
S2123,b9ca8e8baa5d4aa038394a700f63e69f,3001,sao paulo,SP
S0782,3968920b9aa752ab98f7d5888c9252f2,17056,bauru,SP
S1262,9b522ba7eae9e1d04082f267144583cc,4843,sao paulo,SP
S1014,539ed9e19811677513447759be5eccfc,31520,belo horizonte,MG
S0320,e26901d5ab434ce92fd9b5c256820a4e,9350,maua,SP
S2415,9d5604a1f112324ad6b2aa552122e0fb,88075,florianopolis,SP
S0451,a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
S0943,aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
S0176,54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP
S0899,88ae906ea2acf6971f26c3e8b7cb4357,1550,sao paulo,SP
S1080,bba8d0c234a52b87b3957037a215d1a4,74343,goiania,GO
S2029,c826c40d7b19f62a09e2d7c5e7295ee2,7133,guarulhos,SP
S2726,a425f92c199eb576938df686728acd20,81050,curitiba,PR
S2308,3c3017960b2dbd72711a61f0400aab8f,89251,jaragua do sul,SC
S0619,ab9db4cf53b08b828b64dccaafc2d9f0,96530,paraiso do sul,RS
S0894,113e3a788b935f48aad63e1c41dac1bd,12570,aparecida,SP
S2562,94c49f20a123aeb9360dbf80ff912bf6,18015,sorocaba,SP
S2751,1ca4bdb0cd7fc48e949bac066188ed26,36773,cataguases,MG
S1795,d12c926d74ceff0a90a21184466ce161,2634,sao paulo,SP
S2431,71dc18fd8cbf5fd77f45dd8b427abb34,82520,curitiba,PR
S1317,b43d8b707f887a30f4675391098354a0,44600,ipira,SP
S0297,f235413f677777a0738ff215d0184901,17250,bariri,SP
S0945,985c92cc412091f8529c12d7f23d3fef,36300,sao joao del rei,MG
S3026,038b75b729c8a9a04b0d07cba7eabe86,12231,sao jose dos campos,SP
S1243,a4b8d97cd5d3674eeff96abc99d8ed67,13177,sumare,SP
S0144,ffad1e7127fb622cb64a900751590acd,13465,americana,SP
S2260,594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG
S1545,eba88037e1dca898cd02881f67ced679,3647,sao paulo,SP
S0337,01ed254b9ff8407dfb9d99ba1e17d923,8710,mogi das cruzes,SP
S0629,f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
S1796,7e3f87d16fb353f408d467e74fbd8014,4809,sao paulo,SP
S2676,9140bd1d9de28b197dce077bdd687438,13900,amparo,SP
S2887,a2b911e9ad40dc7d61c142a4683e2d85,27353,barra mansa,RJ
S1953,a56e351445e5863fc8960640ba9190c7,88306,itajai,SC
S2406,bb135baca94c82fcb731335ad5b04a03,4362,sao paulo,SP
S0711,a353b1083c9863d756d9404695016d64,29150,cariacica,ES
S2555,b56828a9f9027f3c918c04ca720d9e3c,11707,praia grande,SP
S2079,6e0908ef4d4efadbc3cc2b74ea477cb0,20910,rio de janeiro,RJ
S2424,5d9f3746e112e696f98ea22c56b3e912,3171,sao paulo,SP
S2421,c8143b3069f6746a77421b5ce30a450c,75345,abadia de goias,GO
S0462,f5f46307a4d15880ca14fab4ad9dfc9b,89165,rio do sul,SC
S0942,58c851d1a3c7cd3da329eb59453fed44,13504,rio claro,SP
S1384,4830e40640734fc1c52cd21127c341d4,3573,sao paulo,SP
S1773,dbb9b48c841a0e39e21f98e1a6b2ec3e,3929,sao paulo,SP
S3002,8fb67a334bacec338885b4e9e1708073,85905,toledo,PR
S1100,c6a7539d424a8402232c2228d7a03c5e,3191,sao paulo,SP
S3022,72c5da29406b4234927b81855e7b64f6,7077,guarulhos,SP
S1823,e83c76265fc54bf41eac728805e4da77,16074,aracatuba,SP
S0952,a72f15980dc3e9bfd1a49ac9b2f3af65,17512,marilia,SP
S2199,ad738d3fcf42655ed15c4960b7b6c601,93425,novo hamburgo,RS
S1898,0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
S2254,00d8b143d12632bad99c0ad66ad52825,30170,belo horizonte,MG
S2998,fedf2c1386e137f296b3bbf3b635e69d,3410,sao paulo,SP
S1499,8bdd8e3fd58bafa48af76b2c5fd71974,1552,sao paulo,SP
S1165,4391ea5c5990502176a1dcda44a2373d,91910,porto alegre,RS
S1057,38e6dada03429a47197d5d584d793b41,4763,sao paulo,SP
S2496,6973a06f484aacf400ece213dbf3d946,12230,sao jose dos campos,SP
S0891,e83e93b71371817b11d78a63ff156aee,6409,barueri,SP
S0617,9bade61a92bed55a25d2b67b9f4ed739,83005,sao jose dos pinhais,PR
S1000,6c6cc59a5c00cacc5054ca06d65cc282,97110,santa maria,RS
S2688,c6381b1321d7d97717a5bb4ed5b77882,4276,sao paulo,SP
S2537,d29ba1220fb8634fa3a107e54497b8a4,13560,sao carlos,SP
S1675,226b05fe067266c59c15dae208213d06,81520,curitiba,PR
S3035,578460d8319c51dab351cd9db95eadfe,74550,goiania,GO
S3074,328acb143b4a73aad6bee8e734f5d20d,85865,foz do iguacu,PR
S2855,788f22bafdd7ab0e1e79f19db72f16a4,4137,sao paulo,SP
S0776,86ff3eaef0267069cc891a2ed9d10a17,88135,palhoca,SC
S1413,5f7300535881cef3b625fd683cf7d145,92020,canoas,RS
S0874,0cbcee27c791afa0cdcb08587a2013a8,37410,tres coracoes,MG
S2266,20611af7866c6068fd5ae1f9dbe15c92,13660,porto ferreira,SP
S0256,1fa2d3def6adfa70e58c276bb64fe5bb,4106,sao paulo,SP
S1507,3d2531eccfbde1d7c8db7a3a12fb267a,31340,contagem,MG
S0523,fcdd820084f17e9982427971e4e9d47f,14075,ribeirao preto,SP
S2290,d8dd176509baa37f359644d082bf7f7b,9570,sao caetano do sul,SP
S1629,cb5ff1b9715e99589f3e0c7a6afab9e3,87060,maringa,PR
S1914,9b1f656ca3060f8af17a50d8a024b533,11013,santos,SP
S1257,43a5d4a57af536fddc96d08be3afdfcb,37006,varginha,MG
S2506,b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
S1414,080199a181c46c657dc5aa235411be3b,6097,osasco,SP
S0187,cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
S2235,788e857f317e53de488d393e65a80f45,8280,sao paulo,SP
S1047,d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
S2065,b080809eaacb49e5ca07290981472431,30431,belo horizonte,MG
S1811,7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP
S2938,8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
S2600,d50d79cb34e38265a8649c383dcffd48,8290,sao paulo,SP
S2436,f214d28e8d8e3ef068748498ccc2f813,3872,sao paulo,SP
S0561,717b78b0950b51ed00b1471d858b0edc,18220,alambari,SP
S0022,aa2640d851ec322526f1295bbeb20092,1156,sao paulo,SP
S2675,ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP
S2933,efcd8d2104f1a05d028af7bad20d974b,16012,aracatuba,SP
S0802,6562efe88ce0826a4ca4f189f03b4b84,87005,maringa,PR
S0662,400f221ab83037c0ea78f1267da9624d,17700,osvaldo cruz,SP
S1177,530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR
S2602,a5259c149128e82c9d6d46e0c1c812bb,76900,ji parana,RO
S0550,f543ba3c973276f519d89d59bd46cead,15030,sao jose do rio preto,SP
S2903,89f69225956f951295ca4c7fb1266553,27700,vassouras,RJ
S2623,8b11118053756a9a2932f447e11fc1b5,17350,igaracu do tiete,SP
S0115,6bb62a4912377c7bfe7cb17b406bc7e6,13215,jundiai,SP
S1509,f9d010e39375d9c91dce3f40b73a2f84,12600,lorena,SP
S1212,052577151711aec5c744fe12e66db3e1,89136,rodeio,SC
S0755,0adac9fbd9a2b63cccaac4f8756c1ca8,13290,louveira,SP
S1999,269cff2d3c8d205c11f37a52402ea93b,15803,catanduva,SP
S0871,402916f742e5c740cc751493d9cf5053,39740,guanhaes,MG
S0667,443d880f15cbd3572885e1d44bf2c478,17506,marilia,SP
S1932,6d22a1fcebb6dd08c9cd90b92a93e8d0,89215,joinville,SC
S1782,04aba03279157f6d4e0fe8ccaf21963c,28470,santo antonio de padua,RJ
S1091,b39d7fe263ef469605dbb32608aee0af,14940,ibitinga,SP
S2104,ca77545ca4d2dfd1431bf61334e2fa3c,87020,maringa,PR
S2388,36890be00bbfc1cdb9a4a38a6af05a69,6040,osasco,SP
S2397,7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP
S1074,f26d70155c2b6326fcfa1780c8c684e4,89150,presidente getulio,SC
S0394,42fb44130ac3134cde8e35cf8ec7df25,12995,pinhalzinho,SP
S1195,dd9661d3cda1e6feb237f0c4d8b26f2e,89620,campos novos,SC
S0937,f27e33c6d29b5138fa9967bcd445b6d5,4273,sao paulo,SP
S1869,55d3daac7c404d59e51c2aa2f4dc5a23,2150,sao paulo,SP
S1125,659e8466eb3ff1b0e8740d74fb7bbedd,45820,eunapolis,BA
S1274,1c40343cc5d18c2d8248ac2f3366de34,13482,limeira,SP
S2524,e3a386fc36e22064434e1fa256f6a9fa,13165,engenheiro coelho,SP
S0778,c9aafcd0621b2207c10e32c649cada4d,8011,sao paulo,SP
S1092,72431a818f97fe6ab9c81eee3e297e54,13390,rio das pedras,SP
S1203,184a67a8f9f63234d3a92340bbdb727f,89220,joinville,SC
S2748,9fe7c6641c79970ab48185498f547c09,3147,sao paulo,SP
S1460,08ad4ac1388e4420ca531c3edfc46198,6663,itapevi,SP
S2788,6fc26fe110feebd80a433e1f012a84f9,15601,fernandopolis,SP
S2171,2f4b9d112bfa44a214bc6cef085d17c8,29600,afonso claudio,ES
S1157,ab27bbbad5239bc31a34709275a70db4,18279,tatui,SP
S0039,c37b2059d4f90d4feead554e5246565e,5170,sao paulo,SP
S1922,f43827dd686be3a4a80e00aa299990fb,15055,sao jose do rio preto,SP
S0747,e601b04acf48b4576e73ddca9481f0dc,4476,sao paulo,SP
S2479,98dac6635aee4995d501a3972e047414,2030,sao paulo,SP
S0293,3d39fbf22a665714baf62fae36029e23,13040,campinas,SP
S2301,a49928bcdf77c55c6d6e05e09a9b4ca5,3017,sao paulo,SP
S2969,b12cfd255810394b60caef18ae163547,85810,cascavel,PR
S1121,a1bea7061f61f6fdd9a85a6325ba1033,6311,carapicuiba / sao paulo,SP
S2804,3c88ed2e76a2247933a15daa7161eb1c,13154,cosmopolis,SP
S2846,51ed72984a04e5dd35c2b27e77179038,15050,sao jose do rio preto,SP
S0383,3ac588cd562971392504a9e17130c40b,13480,limeira,SP
S2304,606ce7768feac12c5e8bd58db8b08f0f,13084,campinas,SP
S1714,6879c4d287a8dd06b11f54ea8f78e4da,6186,osasco,SP
S0241,ccbd753e6863fe7314dc6c0ca5a074e7,89046,blumenau,SC
S0574,0d85bbda9889ce1f7e63778d24f346eb,38414,uberlandia,MG
S2015,4c61e37f664c3c88aff092aa5ac779d7,24020,niteroi,RJ
S0804,b44dbfbf62e52125f3c15d230569ea91,4251,sao paulo,SP
S0959,d624126b9206f595fb3fbb6ba03b28a8,80045,curitiba,PR
S2993,26d8a1c7c75d513045798992ead43aa2,86800,apucarana,PR
S0911,e6a69c4a27dfdd98ffe5aa757ad744bc,4424,sao paulo,SP
S1005,6bd69102ab48df500790a8cecfc285c2,4293,sao paulo,SP
S2404,f181738b150df1f37cb0bd72e705b193,6317,carapicuiba,SP
S2125,4305fe92735c8a43d154ff6dd2b8d927,35170,coronel fabriciano,MG
S1784,4f1f1c8666cdb6442f775c4e8caed465,30240,belo horizonte,MG
S1620,7dea6f73af847b42cc3985bd620f994d,85813,cascavel,PR
S0534,a0a14e50070f3225b3eabba5b85da517,81900,curitiba,PR
S0069,bd4889b5e9133b35b66e42a8665cea5c,2963,sao paulo,SP
S2163,0b3f27369a4d8df98f7eb91077e438ac,7412,aruja,SP
S1581,d5c530f4884a75ae0dba9c148718d278,35660,centro,MG
S2712,5ab05b6d86d417796c69ffd6774ec832,19815,assis,SP
S0145,d4d99b60c4c94cd35acd502cec65dc8d,4904,sao paulo,SP
S0041,9de4643a8dbde634fe55621059d92273,89225,joinville,SC
S1447,3be634553519fb6536a03e1358e9fdc7,8275,sao paulo,SP
S1313,b906dd0e57f282c7089171b6ed07982e,87083,parana,PR
S0373,ed46f1eb4a638113deb2a1137b5f22e9,89080,indaial,SC
S0125,c8025364abeecb115431bf95c11a747f,90630,porto alegre,RS
S2924,04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC
S2500,457fe919b032a3f7dadba6fb92cf7855,13140,paulinia,SP
S1612,f3055483058c84d75ca2a3314fb4deef,40368,salvador,BA
S0610,0ac4201fda2c68ebc0e47cb9423cf3c9,3345,sao paulo,SP
S0466,a2b5b6105ea5942300631d2e76f4ffe0,6283,osasco,SP
S1204,23d7c96d4a1160db1c726b248601b25a,13360,capivari,SP
S2261,e883aa812c37a7413226856f4579fe91,6696,itapevi,SP
S1226,86bb7c4b535e49a541baf3266b1c95b1,14401,franca,SP
S1656,cb810bd318f51b3dc3c753944d61a1fa,24240,niteroi,RJ
S0516,c0563dd588b775f2e37747ef6ad6c92c,9220,santo andre,SP
S2213,820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR
S2244,e5475dcab1e07b63d7f6e902d8f5eda8,9921,diadema,SP
S0799,333c4210e76a1aa2ab817b99437e3ff1,13880,vargem grande do sul,SP
S3062,aded58c8142dedc5494a81f948431fab,22051,rio de janeiro,RJ
S3055,33a6f4b1e7cdc205511e76ba1b6e0186,7084,guarulhos,SP
S0990,91f848e9f4be368f4318775aac733370,3029,sao paulo,SP
S2841,7a67c85e85bb2ce8582c35f2203ad736,3426,sao paulo,SP
S1123,55029529919c0123526150bd26ca8f20,32280,contagem,MG
S0351,b372ee768ed69e46ca8cdbd267aa7a38,15013,sao jose do rio preto,SP
S2737,d20b021d3efdf267a402c402a48ea64b,14940,ibitinga,SP
S1359,cf6f6bc4df3999b9c6440f124fb2f687,4937,sao paulo,SP
S1346,a3b42d266fa8afc874b909422ce88582,14620,orlandia,SP
S3007,d63c73efd41eb002280e7ec831424edb,13405,piracicaba,SP
S2865,dc7192adf8ba09569261f4a8d576afe0,18401,itapeva,SP
S1284,0ea22c1cfbdc755f86b9b54b39c16043,35700,sete lagoas,MG
S2888,be8e909810184b9b19e886129149d8e5,13418,piracicaba,SP
S2026,269c5fc9fcadee614364c3620c30a1f9,7140,guarulhos,SP
S1912,bbaff50f3b708fda865918715276cd87,12940,atibaia,SP
S1934,3b18f9856c6eb2413eafedb58e9eecd9,9280,santo andre,SP
S0724,db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
S2545,8fb791022c1fc8909664f48ab7dc636d,3976,sao paulo,SP
S1490,232a6014e7b10cba61c6c2b2ea6bb4b0,16500,cafelandia,SP
S1458,6614814a00d344b846ae209f95ee7e3f,17290,macatuba,SP
S2829,59cd88080b93f3c18508673122d26169,11707,praia grande,SP
S1907,fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP
S1562,712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC
S2944,b5abf4f36adc043117b4fca82c22984c,72251,brasilia,DF
S1530,6dd7dce75cd55c1ce255dc38d9f0cd46,88137,palhoca,SC
S1696,bbe87dce25ba8b38bb61cc7210a3f10b,13870,sao joao da boa vista,SP
S1928,99a25c39b28a74d1151c35c18d178292,2236,sao paulo,SP
S0335,05730013efda596306417c3b09302475,88813,criciuma,SC
S0061,0b35c634521043bf4b47e21547b99ab5,84530,teixeira soares,PR
S2486,c35672b10ad50968f567ea3f4b91e877,26551,mesquita,RJ
S1158,f5403d3f50089112c4eed37928b7f622,15600,fernandopolis,SP
S0896,f435898e493ba0356019a0b1cb8b55b1,81720,curitiba,PR
S2164,7adbd3210a7b3cc2235e225eef33574d,2544,sao paulo,SP
S0065,d8cf3b6a2151949f930d0252b180ec42,87160,mandaguacu,PR
S1237,4ce8b55b4bfa4659184e7becc1fba3f2,83823,fazenda rio grande,PR
S0902,5d043cd5512d4bd2f88e5ccdd5736c38,2710,sao paulo,SP
S0783,7a073a40a9d3f1fee8bc45670ea1e909,86040,londrina,PR
S0509,edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
S1883,761681a821d8275bc79f552116d06869,17606,sao paulo,SP
S2414,3361277dc30b7cccdb0c286b24219756,87015,maringa,PR
S0924,519a7aa428f18d125a283cf8c014fdd6,89180,rio do oeste,SC
S0741,3c7c4a49ec3c6550809089c6a2ca9370,3804,sao paulo,SP
S0974,53b0300ca793f9834cd69c0678d35ee8,13339,indaiatuba,SP
S2853,822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC
S1632,48162d548f5b1b11b9d29d1e01f75a61,13403,piracicaba,SP
S0608,88ef59b51bdaa941d10a853429f2b6ce,83280,guaratuba,PR
S0657,1992f8fb6b19fcccd97ca819811e7267,1403,sao paulo,SP
S1941,3fd1e727ba94cfe122d165e176ce7967,14802,araraquara,SP
S1981,ea4e9ce63a2134743b4a92777437fcdd,88135,palhoca,SC
S0773,45a3d05fb00435e52a28859dd03703b3,7176,guarulhos,SP
S0237,c3fe93ba3085f92855c97e57f38c8c05,81510,curitiba,PR
S2996,9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
S2350,52a52b9f656520e99716f5bc40f661c8,13573,sao carlos,SP
S2746,36a968b544695394e4e9d7572688598f,11010,santos,SP
S1103,4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR
S0658,ec21206b7894c503788a684a7bc822a6,28950,armacao dos buzios,RJ
S0668,b1aaae6b66ad3c40f54b389d7ea4bee0,4714,sao paulo,SP
S0852,89ad3263c0931c47f976d7c5778e60f6,5127,sao paulo,SP
S1672,af4a0e4cfe1d9c26b6712b1be25a72e5,35670,mateus leme,MG
S0345,6f1a1263039c76e68f40a8e536b1da6a,3581,sao paulop,SP
S2907,5f67c6082caacb26e431a7b17940cece,87083,maringa,PR
S0108,5721089ba9214e80074f27d5a03fc0eb,1408,sao paulo,SP
S2230,1782ce2db72c3dda627d5e7c898104e1,6766,taboao da serra,SP
S2523,8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
S1501,cee48807215b30a12ca2ca10ffb5f250,11431,guaruja,SP
S1930,8e670472e453ba34a379331513d6aab1,36087,juiz de fora,MG
S0665,633ecdf879b94b5337cca303328e4a25,4438,sao paulo,SP
S2694,05a940b4ecae36cadfd8e93bd9c43257,74305,goiania,GO
S1266,da7039f29f90ce5b4846ffc0fcc93beb,9041,santo andre,SP
S1707,4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP
S2960,a5a1bfcf728ab0e19182959cf0771ee4,13960,socorro,SP
S2480,431050a06a317f2b38168dec3dcd2b46,2475,sao paulo,SP
