,customer_unique_id,Number of Reviews,Average Review Ratings,satprediction
39694,C40892,1,3.0,Unsatisfied
39695,C40893,1,4.0, Satisfied
39696,C40894,1,2.0,Unsatisfied
39697,C40895,1,5.0, Satisfied
39698,C40896,2,1.0,Unsatisfied
39699,C40897,1,5.0, Satisfied
39700,C40898,2,4.0, Satisfied
39701,C40899,2,5.0, Satisfied
39702,C40900,1,5.0, Satisfied
39703,C40901,1,5.0, Satisfied
39704,C40902,1,5.0, Satisfied
39705,C40903,1,4.0, Satisfied
39706,C40904,1,5.0, Satisfied
39707,C40905,1,4.0, Satisfied
39708,C40906,1,5.0, Satisfied
39709,C40907,1,1.0,Unsatisfied
39710,C40908,2,5.0, Satisfied
39711,C40909,2,3.0,Unsatisfied
39712,C40910,2,3.0,Unsatisfied
39713,C40911,1,4.0, Satisfied
39714,C40912,1,4.0, Satisfied
39715,C40913,1,5.0, Satisfied
39716,C40914,2,1.0,Unsatisfied
39717,C40915,3,2.0,Unsatisfied
39718,C40916,1,1.0,Unsatisfied
39719,C40917,1,4.0, Satisfied
39720,C40918,1,5.0, Satisfied
39721,C40919,1,5.0, Satisfied
39722,C40920,1,5.0, Satisfied
39723,C40921,1,5.0, Satisfied
39724,C40922,1,5.0, Satisfied
39725,C40923,1,3.0,Unsatisfied
39726,C40924,1,4.0, Satisfied
39727,C40925,2,5.0, Satisfied
39728,C40926,1,5.0, Satisfied
39729,C40927,1,1.0,Unsatisfied
39730,C40928,2,5.0, Satisfied
39731,C40929,1,5.0, Satisfied
39732,C40930,1,5.0, Satisfied
39733,C40931,1,1.0,Unsatisfied
39734,C40932,2,5.0, Satisfied
39735,C40933,1,5.0, Satisfied
39736,C40934,1,5.0, Satisfied
39737,C40935,1,1.0,Unsatisfied
39738,C40936,2,5.0, Satisfied
39739,C40937,1,5.0, Satisfied
39740,C40938,1,5.0, Satisfied
39741,C40939,1,5.0, Satisfied
39742,C40940,2,5.0, Satisfied
39743,C40941,1,4.0, Satisfied
39744,C40942,2,5.0, Satisfied
39745,C40943,1,1.0,Unsatisfied
39746,C40944,1,4.0, Satisfied
39747,C40945,3,5.0, Satisfied
39748,C40946,2,4.0, Satisfied
39749,C40947,1,4.0, Satisfied
39750,C40948,1,5.0, Satisfied
39751,C40949,1,5.0, Satisfied
39752,C40950,1,2.0,Unsatisfied
39753,C40951,1,5.0, Satisfied
39754,C40952,7,5.0, Satisfied
39755,C40953,1,5.0, Satisfied
39756,C40954,1,5.0, Satisfied
39757,C40955,1,3.0,Unsatisfied
39758,C40956,1,5.0, Satisfied
39759,C40957,3,5.0, Satisfied
39760,C40958,2,5.0, Satisfied
39761,C40959,2,5.0, Satisfied
39762,C40960,1,1.0,Unsatisfied
39763,C40961,1,5.0, Satisfied
39764,C40962,1,5.0, Satisfied
39765,C40963,1,5.0, Satisfied
39766,C40964,2,5.0, Satisfied
39767,C40965,1,5.0, Satisfied
39768,C40966,1,4.0, Satisfied
39769,C40967,3,3.6666666666666665, Satisfied
39770,C40968,1,5.0, Satisfied
39771,C40969,1,4.0, Satisfied
39772,C40970,1,5.0, Satisfied
39773,C40971,1,5.0, Satisfied
39774,C40972,1,5.0, Satisfied
39775,C40973,1,2.0,Unsatisfied
39776,C40974,1,5.0, Satisfied
39777,C40975,1,1.0,Unsatisfied
39778,C40976,1,5.0, Satisfied
39779,C40977,1,5.0, Satisfied
39780,C40978,1,5.0, Satisfied
39781,C40979,2,5.0, Satisfied
39782,C40980,2,5.0, Satisfied
39783,C40981,3,3.0,Unsatisfied
39784,C40982,1,5.0, Satisfied
39785,C40983,1,4.0, Satisfied
39786,C40984,1,5.0, Satisfied
39787,C40985,2,1.0,Unsatisfied
39788,C40987,1,5.0, Satisfied
39789,C40988,1,5.0, Satisfied
39790,C40989,1,4.0, Satisfied
39791,C40990,1,5.0, Satisfied
39792,C40991,1,4.0, Satisfied
39793,C40992,1,5.0, Satisfied
39794,C40993,2,1.0,Unsatisfied
39795,C40994,1,5.0, Satisfied
39796,C40995,2,5.0, Satisfied
39797,C40996,1,5.0, Satisfied
39798,C40997,1,3.0,Unsatisfied
39799,C40998,1,3.0,Unsatisfied
39800,C40999,1,5.0, Satisfied
39801,C41000,2,5.0, Satisfied
39802,C41001,1,5.0, Satisfied
39803,C41002,1,3.0,Unsatisfied
39804,C41003,1,5.0, Satisfied
39805,C41004,1,4.0, Satisfied
39806,C41005,1,1.0,Unsatisfied
39807,C41006,1,3.0,Unsatisfied
39808,C41007,1,5.0, Satisfied
39809,C41008,1,5.0, Satisfied
39810,C41009,1,5.0, Satisfied
39811,C41010,1,4.0, Satisfied
39812,C41011,1,5.0, Satisfied
39813,C41012,1,4.0, Satisfied
39814,C41013,1,5.0, Satisfied
39815,C41014,2,1.0,Unsatisfied
39816,C41015,1,5.0, Satisfied
39817,C41016,1,5.0, Satisfied
39818,C41017,1,5.0, Satisfied
39819,C41018,1,5.0, Satisfied
39820,C41019,1,5.0, Satisfied
39821,C41020,1,5.0, Satisfied
39822,C41021,1,5.0, Satisfied
39823,C41022,1,5.0, Satisfied
39824,C41023,1,4.0, Satisfied
39825,C41024,1,4.0, Satisfied
39826,C41025,1,5.0, Satisfied
39827,C41026,1,5.0, Satisfied
39828,C41027,1,1.0,Unsatisfied
39829,C41028,1,5.0, Satisfied
39830,C41029,1,3.0,Unsatisfied
39831,C41030,1,5.0, Satisfied
39832,C41031,1,4.0, Satisfied
39833,C41032,1,5.0, Satisfied
39834,C41033,1,4.0, Satisfied
39835,C41034,1,1.0,Unsatisfied
39836,C41035,1,2.0,Unsatisfied
39837,C41036,1,4.0, Satisfied
39838,C41037,1,1.0,Unsatisfied
39839,C41038,1,5.0, Satisfied
39840,C41039,3,1.0,Unsatisfied
39841,C41040,1,1.0,Unsatisfied
39842,C41041,1,5.0, Satisfied
39843,C41042,1,4.0, Satisfied
39844,C41043,1,1.0,Unsatisfied
39845,C41044,1,5.0, Satisfied
39846,C41045,1,5.0, Satisfied
39847,C41046,1,3.0,Unsatisfied
39848,C41047,1,5.0, Satisfied
39849,C41048,1,5.0, Satisfied
39850,C41049,1,4.0, Satisfied
39851,C41050,1,5.0, Satisfied
39852,C41051,2,4.0, Satisfied
39853,C41052,1,3.0,Unsatisfied
39854,C41053,1,4.0, Satisfied
39855,C41054,2,1.0,Unsatisfied
39856,C41055,1,2.0,Unsatisfied
39857,C41056,1,5.0, Satisfied
39858,C41057,2,5.0, Satisfied
39859,C41058,1,3.0,Unsatisfied
39860,C41059,1,4.0, Satisfied
39861,C41060,1,5.0, Satisfied
39862,C41061,1,4.0, Satisfied
39863,C41062,1,5.0, Satisfied
39864,C41063,1,4.0, Satisfied
39865,C41064,1,5.0, Satisfied
39866,C41065,1,2.0,Unsatisfied
39867,C41066,1,5.0, Satisfied
39868,C41067,1,4.0, Satisfied
39869,C41068,1,4.0, Satisfied
39870,C41069,1,5.0, Satisfied
39871,C41070,4,1.0,Unsatisfied
39872,C41071,1,4.0, Satisfied
39873,C41073,1,4.0, Satisfied
39874,C41074,1,1.0,Unsatisfied
39875,C41075,1,4.0, Satisfied
39876,C41076,1,5.0, Satisfied
39877,C41077,2,1.0,Unsatisfied
39878,C41078,1,5.0, Satisfied
39879,C41079,1,5.0, Satisfied
39880,C41080,1,1.0,Unsatisfied
39881,C41081,1,5.0, Satisfied
39882,C41082,2,5.0, Satisfied
39883,C41083,1,3.0,Unsatisfied
39884,C41084,1,1.0,Unsatisfied
39885,C41085,1,4.0, Satisfied
39886,C41086,1,4.0, Satisfied
39887,C41087,1,3.0,Unsatisfied
39888,C41088,1,1.0,Unsatisfied
39889,C41089,1,4.0, Satisfied
39890,C41090,1,5.0, Satisfied
39891,C41091,2,2.0,Unsatisfied
39892,C41092,1,5.0, Satisfied
39893,C41093,2,3.0,Unsatisfied
39894,C41094,1,3.0,Unsatisfied
39895,C41095,1,4.0, Satisfied
39896,C41096,2,5.0, Satisfied
39897,C41097,1,5.0, Satisfied
39898,C41098,1,3.0,Unsatisfied
39899,C41099,1,5.0, Satisfied
39900,C41100,2,1.0,Unsatisfied
39901,C41101,2,5.0, Satisfied
39902,C41102,1,5.0, Satisfied
39903,C41103,1,1.0,Unsatisfied
39904,C41104,1,5.0, Satisfied
39905,C41105,2,5.0, Satisfied
39906,C41106,1,4.0, Satisfied
39907,C41107,1,5.0, Satisfied
39908,C41108,1,5.0, Satisfied
39909,C41109,3,5.0, Satisfied
39910,C41110,1,5.0, Satisfied
39911,C41111,1,5.0, Satisfied
39912,C41112,1,3.0,Unsatisfied
39913,C41113,1,5.0, Satisfied
39914,C41114,1,5.0, Satisfied
39915,C41115,2,4.0, Satisfied
39916,C41116,1,3.0,Unsatisfied
39917,C41117,1,5.0, Satisfied
39918,C41118,1,5.0, Satisfied
39919,C41119,1,5.0, Satisfied
39920,C41120,2,4.0, Satisfied
39921,C41121,1,4.0, Satisfied
39922,C41122,1,5.0, Satisfied
39923,C41123,1,4.0, Satisfied
39924,C41124,1,1.0,Unsatisfied
39925,C41125,1,4.0, Satisfied
39926,C41126,1,5.0, Satisfied
39927,C41127,2,4.0, Satisfied
39928,C41128,1,4.0, Satisfied
39929,C41129,1,5.0, Satisfied
39930,C41130,1,5.0, Satisfied
39931,C41131,1,1.0,Unsatisfied
39932,C41132,1,5.0, Satisfied
39933,C41133,1,5.0, Satisfied
39934,C41134,1,5.0, Satisfied
39935,C41136,1,5.0, Satisfied
39936,C41137,1,2.0,Unsatisfied
39937,C41138,1,4.0, Satisfied
39938,C41139,4,4.0, Satisfied
39939,C41140,1,5.0, Satisfied
39940,C41141,1,5.0, Satisfied
39941,C41142,1,2.0,Unsatisfied
39942,C41143,1,3.0,Unsatisfied
39943,C41144,1,5.0, Satisfied
39944,C41145,1,4.0, Satisfied
39945,C41146,1,5.0, Satisfied
39946,C41147,1,5.0, Satisfied
39947,C41148,1,5.0, Satisfied
39948,C41149,1,5.0, Satisfied
39949,C41150,1,5.0, Satisfied
39950,C41151,1,5.0, Satisfied
39951,C41152,2,1.0,Unsatisfied
39952,C41153,1,5.0, Satisfied
39953,C41154,1,4.0, Satisfied
39954,C41156,1,2.0,Unsatisfied
39955,C41157,2,5.0, Satisfied
39956,C41158,1,4.0, Satisfied
39957,C41159,1,4.0, Satisfied
39958,C41160,1,5.0, Satisfied
39959,C41161,1,4.0, Satisfied
39960,C41162,2,5.0, Satisfied
39961,C41163,1,5.0, Satisfied
39962,C41164,1,5.0, Satisfied
39963,C41165,1,5.0, Satisfied
39964,C41166,1,4.0, Satisfied
39965,C41167,1,1.0,Unsatisfied
39966,C41168,1,5.0, Satisfied
39967,C41169,1,4.0, Satisfied
39968,C41170,1,4.0, Satisfied
39969,C41171,1,5.0, Satisfied
39970,C41172,1,2.0,Unsatisfied
39971,C41173,1,1.0,Unsatisfied
39972,C41174,1,5.0, Satisfied
39973,C41175,1,3.0,Unsatisfied
39974,C41176,1,2.0,Unsatisfied
39975,C41177,1,5.0, Satisfied
39976,C41178,2,5.0, Satisfied
39977,C41179,1,5.0, Satisfied
39978,C41180,1,4.0, Satisfied
39979,C41181,1,5.0, Satisfied
39980,C41182,2,4.0, Satisfied
39981,C41184,1,5.0, Satisfied
39982,C41185,1,5.0, Satisfied
39983,C41186,1,1.0,Unsatisfied
39984,C41187,2,5.0, Satisfied
39985,C41188,1,5.0, Satisfied
39986,C41189,1,5.0, Satisfied
39987,C41190,1,5.0, Satisfied
39988,C41191,1,5.0, Satisfied
39989,C41192,1,5.0, Satisfied
39990,C41193,1,5.0, Satisfied
39991,C41194,2,5.0, Satisfied
39992,C41195,1,2.0,Unsatisfied
39993,C41196,1,4.0, Satisfied
39994,C41197,1,1.0,Unsatisfied
39995,C41198,1,1.0,Unsatisfied
39996,C41199,1,5.0, Satisfied
39997,C41200,1,3.0,Unsatisfied
39998,C41201,1,5.0, Satisfied
39999,C41202,1,1.0,Unsatisfied
40000,C41203,1,5.0, Satisfied
40001,C41204,1,5.0, Satisfied
40002,C41205,4,1.0,Unsatisfied
40003,C41206,1,1.0,Unsatisfied
40004,C41207,2,5.0, Satisfied
40005,C41208,1,4.0, Satisfied
40006,C41209,1,5.0, Satisfied
40007,C41210,1,5.0, Satisfied
40008,C41211,2,5.0, Satisfied
40009,C41212,1,4.0, Satisfied
40010,C41213,1,4.0, Satisfied
40011,C41214,2,5.0, Satisfied
40012,C41215,1,5.0, Satisfied
40013,C41216,2,1.0,Unsatisfied
40014,C41217,1,5.0, Satisfied
40015,C41218,1,1.0,Unsatisfied
40016,C41219,1,5.0, Satisfied
40017,C41220,2,5.0, Satisfied
40018,C41221,1,5.0, Satisfied
40019,C41222,1,5.0, Satisfied
40020,C41223,1,5.0, Satisfied
40021,C41224,1,5.0, Satisfied
40022,C41225,1,4.0, Satisfied
40023,C41226,1,5.0, Satisfied
40024,C41227,1,5.0, Satisfied
40025,C41228,1,5.0, Satisfied
40026,C41229,1,4.0, Satisfied
40027,C41230,1,5.0, Satisfied
40028,C41231,1,3.0,Unsatisfied
40029,C41232,1,4.0, Satisfied
40030,C41233,1,1.0,Unsatisfied
40031,C41234,1,1.0,Unsatisfied
40032,C41235,1,5.0, Satisfied
40033,C41236,2,5.0, Satisfied
40034,C41237,1,5.0, Satisfied
40035,C41238,1,5.0, Satisfied
40036,C41239,1,3.0,Unsatisfied
40037,C41241,2,5.0, Satisfied
40038,C41242,1,5.0, Satisfied
40039,C41244,1,4.0, Satisfied
40040,C41245,1,4.0, Satisfied
40041,C41246,1,5.0, Satisfied
40042,C41247,1,4.0, Satisfied
40043,C41248,1,5.0, Satisfied
40044,C41249,1,4.0, Satisfied
40045,C41250,12,4.0, Satisfied
40046,C41251,1,1.0,Unsatisfied
40047,C41252,1,5.0, Satisfied
40048,C41253,1,5.0, Satisfied
40049,C41254,1,1.0,Unsatisfied
40050,C41255,1,4.0, Satisfied
40051,C41256,1,3.0,Unsatisfied
40052,C41257,1,5.0, Satisfied
40053,C41258,1,5.0, Satisfied
40054,C41259,1,5.0, Satisfied
40055,C41260,3,2.0,Unsatisfied
40056,C41262,1,5.0, Satisfied
40057,C41263,1,5.0, Satisfied
40058,C41264,1,5.0, Satisfied
40059,C41265,1,5.0, Satisfied
40060,C41266,1,1.0,Unsatisfied
40061,C41267,1,4.0, Satisfied
40062,C41268,2,5.0, Satisfied
40063,C41269,1,3.0,Unsatisfied
40064,C41270,1,5.0, Satisfied
40065,C41271,1,5.0, Satisfied
40066,C41272,2,3.0,Unsatisfied
40067,C41273,1,5.0, Satisfied
40068,C41274,1,5.0, Satisfied
40069,C41275,7,1.5714285714285714,Unsatisfied
40070,C41276,1,5.0, Satisfied
40071,C41277,1,4.0, Satisfied
40072,C41278,1,5.0, Satisfied
40073,C41279,1,1.0,Unsatisfied
40074,C41280,1,5.0, Satisfied
40075,C41281,1,5.0, Satisfied
40076,C41282,1,5.0, Satisfied
40077,C41283,1,4.0, Satisfied
40078,C41284,1,3.0,Unsatisfied
40079,C41285,1,5.0, Satisfied
40080,C41286,1,4.0, Satisfied
40081,C41287,2,4.5, Satisfied
40082,C41288,1,3.0,Unsatisfied
40083,C41289,1,4.0, Satisfied
40084,C41290,1,4.0, Satisfied
40085,C41291,1,5.0, Satisfied
40086,C41292,1,5.0, Satisfied
40087,C41293,1,5.0, Satisfied
40088,C41294,1,5.0, Satisfied
40089,C41295,1,5.0, Satisfied
40090,C41296,1,5.0, Satisfied
40091,C41297,1,5.0, Satisfied
40092,C41298,10,5.0, Satisfied
40093,C41299,1,1.0,Unsatisfied
40094,C41300,1,5.0, Satisfied
40095,C41301,1,5.0, Satisfied
40096,C41302,1,4.0, Satisfied
40097,C41303,1,5.0, Satisfied
40098,C41305,1,5.0, Satisfied
40099,C41306,1,5.0, Satisfied
40100,C41307,5,5.0, Satisfied
40101,C41308,1,1.0,Unsatisfied
40102,C41309,1,5.0, Satisfied
40103,C41310,1,5.0, Satisfied
40104,C41311,1,5.0, Satisfied
40105,C41312,1,1.0,Unsatisfied
40106,C41313,1,1.0,Unsatisfied
40107,C41314,1,4.0, Satisfied
40108,C41315,1,5.0, Satisfied
40109,C41316,1,5.0, Satisfied
40110,C41317,1,5.0, Satisfied
40111,C41318,1,1.0,Unsatisfied
40112,C41319,2,1.0,Unsatisfied
40113,C41320,1,5.0, Satisfied
40114,C41321,1,5.0, Satisfied
40115,C41322,1,4.0, Satisfied
40116,C41323,1,5.0, Satisfied
40117,C41324,1,4.0, Satisfied
40118,C41325,1,5.0, Satisfied
40119,C41326,1,4.0, Satisfied
40120,C41327,1,5.0, Satisfied
40121,C41328,1,5.0, Satisfied
40122,C41329,3,5.0, Satisfied
40123,C41330,4,2.0,Unsatisfied
40124,C41331,1,5.0, Satisfied
40125,C41332,1,4.0, Satisfied
40126,C41333,1,3.0,Unsatisfied
40127,C41334,1,4.0, Satisfied
40128,C41335,1,5.0, Satisfied
40129,C41336,1,5.0, Satisfied
40130,C41337,1,5.0, Satisfied
40131,C41338,1,4.0, Satisfied
40132,C41339,6,1.0,Unsatisfied
40133,C41340,1,3.0,Unsatisfied
40134,C41341,1,5.0, Satisfied
40135,C41342,1,3.0,Unsatisfied
40136,C41343,1,3.0,Unsatisfied
40137,C41344,1,4.0, Satisfied
40138,C41345,1,5.0, Satisfied
40139,C41346,1,5.0, Satisfied
40140,C41347,1,5.0, Satisfied
40141,C41348,1,3.0,Unsatisfied
40142,C41349,1,5.0, Satisfied
40143,C41350,1,5.0, Satisfied
40144,C41351,1,5.0, Satisfied
40145,C41352,1,5.0, Satisfied
40146,C41353,2,4.0, Satisfied
40147,C41354,1,4.0, Satisfied
40148,C41355,2,4.0, Satisfied
40149,C41356,1,5.0, Satisfied
40150,C41357,1,5.0, Satisfied
40151,C41358,1,4.0, Satisfied
40152,C41359,1,5.0, Satisfied
40153,C41360,1,4.0, Satisfied
40154,C41361,1,2.0,Unsatisfied
40155,C41362,1,5.0, Satisfied
40156,C41363,1,5.0, Satisfied
40157,C41364,1,5.0, Satisfied
40158,C41365,1,1.0,Unsatisfied
40159,C41367,1,5.0, Satisfied
40160,C41368,1,5.0, Satisfied
40161,C41369,1,5.0, Satisfied
40162,C41370,1,1.0,Unsatisfied
40163,C41371,1,5.0, Satisfied
40164,C41373,1,5.0, Satisfied
40165,C41375,1,4.0, Satisfied
40166,C41376,1,4.0, Satisfied
40167,C41377,1,5.0, Satisfied
40168,C41378,1,5.0, Satisfied
40169,C41379,1,5.0, Satisfied
40170,C41380,1,5.0, Satisfied
40171,C41381,1,5.0, Satisfied
40172,C41382,1,2.0,Unsatisfied
40173,C41383,1,1.0,Unsatisfied
40174,C41384,1,5.0, Satisfied
40175,C41385,1,5.0, Satisfied
40176,C41387,1,1.0,Unsatisfied
40177,C41388,1,5.0, Satisfied
40178,C41389,2,4.0, Satisfied
40179,C41390,1,5.0, Satisfied
40180,C41391,1,4.0, Satisfied
40181,C41392,1,3.0,Unsatisfied
40182,C41393,1,3.0,Unsatisfied
40183,C41395,1,5.0, Satisfied
40184,C41396,1,5.0, Satisfied
40185,C41397,1,4.0, Satisfied
40186,C41398,2,5.0, Satisfied
40187,C41399,1,5.0, Satisfied
40188,C41400,2,5.0, Satisfied
40189,C41401,1,5.0, Satisfied
40190,C41402,2,1.0,Unsatisfied
40191,C41403,1,4.0, Satisfied
40192,C41404,2,4.0, Satisfied
40193,C41405,1,5.0, Satisfied
40194,C41406,1,4.0, Satisfied
40195,C41407,1,2.0,Unsatisfied
40196,C41408,1,5.0, Satisfied
40197,C41409,1,5.0, Satisfied
40198,C41410,1,5.0, Satisfied
40199,C41411,1,5.0, Satisfied
40200,C41412,2,5.0, Satisfied
40201,C41413,5,5.0, Satisfied
40202,C41414,7,5.0, Satisfied
40203,C41415,1,3.0,Unsatisfied
40204,C41416,1,3.0,Unsatisfied
40205,C41417,2,5.0, Satisfied
40206,C41418,1,4.0, Satisfied
40207,C41419,1,5.0, Satisfied
40208,C41420,1,5.0, Satisfied
40209,C41421,1,5.0, Satisfied
40210,C41422,1,4.0, Satisfied
40211,C41423,1,5.0, Satisfied
40212,C41424,1,3.0,Unsatisfied
40213,C41425,1,5.0, Satisfied
40214,C41426,1,4.0, Satisfied
40215,C41427,1,5.0, Satisfied
40216,C41428,1,5.0, Satisfied
40217,C41429,1,5.0, Satisfied
40218,C41430,1,1.0,Unsatisfied
40219,C41431,2,4.5, Satisfied
40220,C41432,1,5.0, Satisfied
40221,C41433,1,3.0,Unsatisfied
40222,C41434,1,5.0, Satisfied
40223,C41435,1,5.0, Satisfied
40224,C41436,1,4.0, Satisfied
40225,C41437,1,3.0,Unsatisfied
40226,C41438,1,5.0, Satisfied
40227,C41439,1,4.0, Satisfied
40228,C41440,1,1.0,Unsatisfied
40229,C41441,1,5.0, Satisfied
40230,C41442,1,4.0, Satisfied
40231,C41443,2,4.0, Satisfied
40232,C41444,1,5.0, Satisfied
40233,C41445,1,5.0, Satisfied
40234,C41446,1,2.0,Unsatisfied
40235,C41447,1,4.0, Satisfied
40236,C41448,1,5.0, Satisfied
40237,C41449,1,5.0, Satisfied
40238,C41450,10,5.0, Satisfied
40239,C41451,1,3.0,Unsatisfied
40240,C41452,3,2.3333333333333335,Unsatisfied
40241,C41453,1,5.0, Satisfied
40242,C41454,1,5.0, Satisfied
40243,C41455,1,5.0, Satisfied
40244,C41456,1,5.0, Satisfied
40245,C41457,1,5.0, Satisfied
40246,C41458,1,3.0,Unsatisfied
40247,C41459,1,5.0, Satisfied
40248,C41460,1,5.0, Satisfied
40249,C41461,1,5.0, Satisfied
40250,C41462,1,2.0,Unsatisfied
40251,C41463,1,5.0, Satisfied
40252,C41464,1,4.0, Satisfied
40253,C41465,1,5.0, Satisfied
40254,C41466,1,5.0, Satisfied
40255,C41467,1,4.0, Satisfied
40256,C41468,1,2.0,Unsatisfied
40257,C41469,1,5.0, Satisfied
40258,C41470,1,4.0, Satisfied
40259,C41471,1,5.0, Satisfied
40260,C41472,1,5.0, Satisfied
40261,C41473,1,4.0, Satisfied
40262,C41474,1,1.0,Unsatisfied
40263,C41475,1,5.0, Satisfied
40264,C41476,1,4.0, Satisfied
40265,C41477,1,5.0, Satisfied
40266,C41478,1,1.0,Unsatisfied
40267,C41479,1,5.0, Satisfied
40268,C41480,1,5.0, Satisfied
40269,C41481,1,5.0, Satisfied
40270,C41482,1,4.0, Satisfied
40271,C41483,3,2.0,Unsatisfied
40272,C41484,1,5.0, Satisfied
40273,C41485,1,5.0, Satisfied
40274,C41486,2,4.0, Satisfied
40275,C41487,1,4.0, Satisfied
40276,C41488,1,4.0, Satisfied
40277,C41489,1,3.0,Unsatisfied
40278,C41490,1,1.0,Unsatisfied
40279,C41491,2,5.0, Satisfied
40280,C41492,1,1.0,Unsatisfied
40281,C41493,3,3.0,Unsatisfied
40282,C41494,1,5.0, Satisfied
40283,C41495,1,5.0, Satisfied
40284,C41496,1,5.0, Satisfied
40285,C41497,1,1.0,Unsatisfied
40286,C41498,1,5.0, Satisfied
40287,C41499,1,3.0,Unsatisfied
40288,C41500,1,1.0,Unsatisfied
40289,C41501,1,3.0,Unsatisfied
40290,C41502,2,1.0,Unsatisfied
40291,C41503,1,5.0, Satisfied
40292,C41504,1,4.0, Satisfied
40293,C41505,4,2.25,Unsatisfied
40294,C41507,2,5.0, Satisfied
40295,C41508,1,5.0, Satisfied
40296,C41509,1,1.0,Unsatisfied
40297,C41510,1,5.0, Satisfied
40298,C41511,1,5.0, Satisfied
40299,C41512,1,5.0, Satisfied
40300,C41513,1,4.0, Satisfied
40301,C41514,1,4.0, Satisfied
40302,C41515,1,5.0, Satisfied
40303,C41516,2,3.5, Satisfied
40304,C41517,1,4.0, Satisfied
40305,C41518,1,5.0, Satisfied
40306,C41519,1,5.0, Satisfied
40307,C41520,1,3.0,Unsatisfied
40308,C41521,1,5.0, Satisfied
40309,C41522,1,4.0, Satisfied
40310,C41523,1,5.0, Satisfied
40311,C41524,2,5.0, Satisfied
40312,C41525,2,1.0,Unsatisfied
40313,C41527,1,3.0,Unsatisfied
40314,C41528,1,4.0, Satisfied
40315,C41529,1,1.0,Unsatisfied
40316,C41530,1,5.0, Satisfied
40317,C41531,1,5.0, Satisfied
40318,C41532,1,5.0, Satisfied
40319,C41533,1,2.0,Unsatisfied
40320,C41534,1,5.0, Satisfied
40321,C41535,1,5.0, Satisfied
40322,C41536,1,5.0, Satisfied
40323,C41537,2,4.0, Satisfied
40324,C41538,1,5.0, Satisfied
40325,C41539,1,5.0, Satisfied
40326,C41540,1,5.0, Satisfied
40327,C41541,1,5.0, Satisfied
40328,C41542,1,3.0,Unsatisfied
40329,C41543,1,5.0, Satisfied
40330,C41544,1,5.0, Satisfied
40331,C41545,1,4.0, Satisfied
40332,C41546,1,5.0, Satisfied
40333,C41547,1,5.0, Satisfied
40334,C41549,1,5.0, Satisfied
40335,C41550,1,5.0, Satisfied
40336,C41551,1,5.0, Satisfied
40337,C41552,1,5.0, Satisfied
40338,C41553,1,4.0, Satisfied
40339,C41554,1,5.0, Satisfied
40340,C41555,1,1.0,Unsatisfied
40341,C41556,1,3.0,Unsatisfied
40342,C41557,1,1.0,Unsatisfied
40343,C41558,1,5.0, Satisfied
40344,C41559,1,5.0, Satisfied
40345,C41560,1,5.0, Satisfied
40346,C41561,2,4.0, Satisfied
40347,C41562,1,4.0, Satisfied
40348,C41563,2,4.0, Satisfied
40349,C41564,2,1.0,Unsatisfied
40350,C41565,1,5.0, Satisfied
40351,C41566,2,5.0, Satisfied
40352,C41567,1,5.0, Satisfied
40353,C41568,2,1.0,Unsatisfied
40354,C41569,1,1.0,Unsatisfied
40355,C41570,2,5.0, Satisfied
40356,C41571,1,5.0, Satisfied
40357,C41572,1,4.0, Satisfied
40358,C41573,1,5.0, Satisfied
40359,C41575,1,5.0, Satisfied
40360,C41577,1,5.0, Satisfied
40361,C41578,1,1.0,Unsatisfied
40362,C41579,1,5.0, Satisfied
40363,C41580,2,1.0,Unsatisfied
40364,C41581,2,1.0,Unsatisfied
40365,C41582,1,5.0, Satisfied
40366,C41583,1,4.0, Satisfied
40367,C41584,2,2.0,Unsatisfied
40368,C41585,1,1.0,Unsatisfied
40369,C41586,1,2.0,Unsatisfied
40370,C41588,1,4.0, Satisfied
40371,C41589,1,5.0, Satisfied
40372,C41590,1,1.0,Unsatisfied
40373,C41591,1,5.0, Satisfied
40374,C41592,1,1.0,Unsatisfied
40375,C41593,1,5.0, Satisfied
40376,C41594,1,5.0, Satisfied
40377,C41595,1,5.0, Satisfied
40378,C41596,2,4.0, Satisfied
40379,C41597,1,4.0, Satisfied
40380,C41598,1,4.0, Satisfied
40381,C41599,1,2.0,Unsatisfied
40382,C41600,1,5.0, Satisfied
40383,C41601,1,5.0, Satisfied
40384,C41602,1,5.0, Satisfied
40385,C41603,1,5.0, Satisfied
40386,C41604,1,5.0, Satisfied
40387,C41605,1,5.0, Satisfied
40388,C41606,1,4.0, Satisfied
40389,C41607,1,4.0, Satisfied
40390,C41608,1,5.0, Satisfied
40391,C41609,1,5.0, Satisfied
40392,C41610,2,5.0, Satisfied
40393,C41611,3,5.0, Satisfied
40394,C41613,1,5.0, Satisfied
40395,C41614,1,5.0, Satisfied
40396,C41615,3,1.0,Unsatisfied
40397,C41616,2,1.0,Unsatisfied
40398,C41617,1,5.0, Satisfied
40399,C41618,1,5.0, Satisfied
40400,C41619,1,2.0,Unsatisfied
40401,C41620,1,5.0, Satisfied
40402,C41621,1,5.0, Satisfied
40403,C41622,1,5.0, Satisfied
40404,C41623,1,3.0,Unsatisfied
40405,C41624,1,5.0, Satisfied
40406,C41625,1,2.0,Unsatisfied
40407,C41626,2,5.0, Satisfied
40408,C41627,1,5.0, Satisfied
40409,C41628,4,4.75, Satisfied
